loyalty_number,province,gender,education,salary,marital_status,loyalty_card,customer_lifetime_value,enrollment_type,total_flights,engagement_status,lifespan,enrollment_date
115633,Ontario,Male,Bachelor,80218.0,Married,Nova,9685.54,Standard,43,Engaged,6,2012-10-01
115705,Quebec,Male,Bachelor,71498.0,Married,Aurora,17435.68,Standard,40,Engaged,5,2013-03-01
115749,British Columbia,Male,Bachelor,104712.0,Married,Nova,6650.82,Standard,9,Disengaged,0,2018-06-01
115805,Ontario,Male,Bachelor,54096.0,Divorced,Star,6781.13,Standard,46,Engaged,4,2014-11-01
115852,Ontario,Female,Bachelor,59314.0,Married,Nova,40688.53,Standard,38,Engaged,1,2017-04-01
116016,British Columbia,Female,Bachelor,56700.0,Married,Aurora,9118.93,Standard,43,Engaged,5,2013-09-01
116045,Quebec,Female,College,67178.0,Single,Aurora,11308.47,Standard,49,Engaged,4,2014-05-01
116164,British Columbia,Female,Bachelor,101599.0,Married,Aurora,8170.62,Standard,9,Disengaged,1,2017-11-01
116238,Saskatchewan,Male,Master,81765.0,Single,Nova,25464.82,Standard,15,Disengaged,0,2018-07-01
116288,Ontario,Female,Bachelor,50072.0,Married,Star,2497.46,Standard,33,Engaged,1,2017-07-01
116332,Ontario,Female,Bachelor,62706.0,Married,Aurora,9386.75,Standard,48,Engaged,6,2012-06-01
116372,Ontario,Female,Bachelor,95638.0,Single,Star,8886.61,Standard,35,Engaged,3,2015-04-01
116562,British Columbia,Male,Bachelor,61014.0,Married,Nova,13235.54,Standard,11,Disengaged,0,2018-06-01
116703,British Columbia,Male,Bachelor,65838.0,Married,Star,2702.38,Standard,25,Engaged,4,2014-05-01
116732,British Columbia,Male,Bachelor,72583.0,Married,Aurora,13681.71,Standard,22,Engaged,1,2017-12-01
116735,British Columbia,Male,Bachelor,92144.0,Married,Aurora,27443.47,Standard,42,Engaged,3,2015-11-01
116895,Ontario,Female,Doctor,299899.0,Married,Nova,19378.91,2018 Promotion,38,Engaged,0,2018-04-01
116897,Quebec,Male,College,66801.5,Married,Nova,3683.79,Standard,10,Disengaged,0,2018-08-01
116932,British Columbia,Male,Bachelor,83568.0,Divorced,Nova,14435.66,Standard,39,Engaged,2,2016-08-01
116948,Yukon,Male,Bachelor,87262.0,Married,Nova,4349.31,Standard,14,Disengaged,1,2017-09-01
116999,New Brunswick,Male,Bachelor,55066.0,Married,Aurora,14228.23,Standard,40,Engaged,4,2014-12-01
117033,Ontario,Female,Bachelor,49139.0,Married,Star,5657.81,Standard,35,Engaged,4,2014-09-01
117053,British Columbia,Female,Bachelor,74994.0,Married,Aurora,15118.9,Standard,36,Engaged,4,2014-10-01
117169,British Columbia,Female,Bachelor,55144.0,Married,Aurora,8417.1,Standard,40,Engaged,5,2013-11-01
117219,Ontario,Male,Bachelor,69803.0,Divorced,Star,2750.71,Standard,46,Engaged,4,2014-10-01
117240,Ontario,Female,Bachelor,52528.0,Married,Aurora,8476.08,Standard,19,Disengaged,1,2017-12-01
117333,Nova Scotia,Female,Bachelor,96798.0,Married,Star,23813.52,Standard,62,Engaged,6,2012-12-01
117342,British Columbia,Female,Bachelor,47178.0,Divorced,Star,8400.79,Standard,42,Engaged,2,2016-07-01
117351,Manitoba,Female,Bachelor,97461.0,Married,Nova,7675.87,Standard,0,Disengaged,6,2012-10-01
117358,Ontario,Male,Bachelor,86365.0,Divorced,Nova,6770.31,Standard,3,Disengaged,0,2018-11-01
117408,Saskatchewan,Female,College,67178.0,Married,Aurora,5099.51,Standard,44,Engaged,2,2016-01-01
117456,Alberta,Female,College,67178.0,Married,Star,5170.03,Standard,51,Engaged,3,2015-12-01
117460,Quebec,Female,Bachelor,60148.0,Divorced,Nova,8203.22,Standard,34,Engaged,4,2014-12-01
117482,New Brunswick,Male,Bachelor,53563.0,Married,Nova,2869.74,2018 Promotion,78,Engaged,0,2018-02-01
117618,Newfoundland,Male,High School or Below,67024.0,Married,Star,4082.7,Standard,29,Engaged,6,2012-07-01
117782,British Columbia,Female,Bachelor,97704.0,Divorced,Star,23207.25,Standard,46,Engaged,4,2014-12-01
117910,British Columbia,Male,Bachelor,59917.0,Married,Star,9732.58,Standard,33,Engaged,3,2015-04-01
117915,British Columbia,Female,Bachelor,75996.0,Married,Star,2605.57,2018 Promotion,77,Engaged,0,2018-03-01
117932,Ontario,Female,Bachelor,81063.0,Single,Star,5608.32,Standard,25,Engaged,4,2014-11-01
118076,Ontario,Female,Bachelor,98844.0,Divorced,Star,5176.16,Standard,38,Engaged,3,2015-06-01
118320,Ontario,Female,Bachelor,78268.0,Married,Nova,8005.96,Standard,40,Engaged,4,2014-08-01
118332,Alberta,Female,Bachelor,48896.0,Single,Star,5514.34,Standard,33,Engaged,3,2015-10-01
118355,Quebec,Female,Doctor,198691.0,Divorced,Star,2395.57,Standard,21,Engaged,1,2017-08-01
118365,Quebec,Male,Bachelor,91239.0,Married,Star,5838.9,Standard,30,Engaged,6,2012-10-01
118379,New Brunswick,Female,Bachelor,51923.0,Married,Nova,6775.92,Standard,27,Engaged,4,2014-03-01
118418,Quebec,Male,Bachelor,50847.0,Married,Aurora,5442.74,2018 Promotion,79,Engaged,0,2018-03-01
118514,Ontario,Female,Bachelor,61008.0,Married,Aurora,9393.97,Standard,8,Disengaged,0,2018-10-01
118612,Ontario,Female,College,67178.0,Married,Nova,7868.81,Standard,21,Engaged,1,2017-09-01
118628,Ontario,Female,High School or Below,62006.0,Married,Star,2715.69,Standard,47,Engaged,2,2016-09-01
118632,Ontario,Female,College,67178.0,Single,Aurora,5308.25,Standard,48,Engaged,2,2016-10-01
118675,Ontario,Male,Bachelor,53925.0,Married,Nova,8708.28,Standard,40,Engaged,2,2016-12-01
118864,Ontario,Female,College,67178.0,Married,Star,44771.3,Standard,38,Engaged,2,2016-08-01
119009,Ontario,Male,Bachelor,74544.0,Married,Aurora,7988.51,Standard,33,Engaged,6,2012-06-01
119015,British Columbia,Female,Bachelor,69964.0,Married,Aurora,8010.97,Standard,14,Disengaged,0,2018-05-01
119135,British Columbia,Female,Bachelor,67862.0,Divorced,Star,2496.17,Standard,44,Engaged,5,2013-01-01
119198,Quebec,Male,College,66801.5,Divorced,Star,2659.71,2018 Promotion,41,Engaged,0,2018-04-01
119200,British Columbia,Female,Bachelor,69835.0,Divorced,Star,3903.8,Standard,31,Engaged,1,2017-05-01
119408,British Columbia,Female,College,67178.0,Single,Star,4760.94,Standard,4,Disengaged,0,2018-11-01
119460,British Columbia,Female,Doctor,297762.0,Married,Aurora,8047.41,Standard,28,Engaged,2,2016-01-01
119488,Quebec,Female,College,67178.0,Single,Star,4108.26,Standard,33,Engaged,1,2017-06-01
119519,Manitoba,Female,Bachelor,81276.0,Married,Nova,4874.67,Standard,32,Engaged,5,2013-07-01
119633,Newfoundland,Male,Bachelor,53166.0,Married,Aurora,7256.58,Standard,32,Engaged,4,2014-03-01
119634,Saskatchewan,Female,Master,114838.0,Divorced,Star,2300.69,2018 Promotion,60,Engaged,0,2018-03-01
119638,British Columbia,Female,College,67178.0,Single,Nova,6409.63,2018 Promotion,53,Engaged,0,2018-02-01
119690,Manitoba,Female,Bachelor,72225.0,Divorced,Star,9837.51,Standard,0,Disengaged,0,2018-07-01
119731,Ontario,Female,Bachelor,66055.0,Single,Nova,10103.66,Standard,42,Engaged,4,2014-12-01
119837,British Columbia,Male,College,66801.5,Single,Star,4774.75,Standard,37,Engaged,4,2014-12-01
119845,Quebec,Female,Bachelor,65690.0,Married,Star,2588.86,Standard,40,Engaged,4,2014-02-01
119997,Yukon,Male,Bachelor,50013.0,Divorced,Star,2514.28,Standard,49,Engaged,1,2017-01-01
120046,New Brunswick,Female,Bachelor,56411.0,Married,Star,4314.17,Standard,18,Disengaged,1,2017-07-01
120126,Ontario,Male,College,66801.5,Divorced,Aurora,8098.97,Standard,26,Engaged,1,2017-08-01
120140,Quebec,Male,Bachelor,58623.0,Married,Nova,6721.89,Standard,39,Engaged,3,2015-03-01
120164,New Brunswick,Female,College,67178.0,Single,Nova,13024.13,Standard,48,Engaged,4,2014-09-01
120192,British Columbia,Female,Bachelor,65324.0,Married,Aurora,9701.03,Standard,39,Engaged,5,2013-03-01
120393,Quebec,Female,High School or Below,80919.0,Single,Star,2453.57,Standard,38,Engaged,2,2016-03-01
120434,Ontario,Female,Bachelor,97949.0,Married,Aurora,7611.95,Standard,23,Engaged,1,2017-05-01
120554,Quebec,Male,College,66801.5,Single,Nova,4055.4,Standard,30,Engaged,5,2013-11-01
120583,British Columbia,Male,College,66801.5,Single,Aurora,7539.6,Standard,41,Engaged,6,2012-08-01
120594,British Columbia,Female,Bachelor,62537.0,Married,Star,5994.23,Standard,50,Engaged,2,2016-05-01
120613,Quebec,Female,College,67178.0,Single,Star,4466.1,Standard,29,Engaged,0,2018-12-01
120799,Ontario,Male,College,66801.5,Married,Star,5678.05,Standard,22,Engaged,1,2017-10-01
120868,Quebec,Female,Bachelor,73455.0,Divorced,Nova,6862.87,Standard,36,Engaged,1,2017-01-01
121068,British Columbia,Female,Bachelor,74123.0,Divorced,Nova,5979.72,Standard,39,Engaged,0,2018-12-01
121095,British Columbia,Female,Bachelor,69278.0,Married,Star,5148.65,Standard,40,Engaged,4,2014-03-01
121139,British Columbia,Female,Bachelor,76456.0,Married,Aurora,14435.67,Standard,35,Engaged,2,2016-06-01
121183,Quebec,Female,Bachelor,53016.0,Single,Star,7427.5,Standard,55,Engaged,4,2014-05-01
121410,Quebec,Male,Bachelor,65986.0,Married,Nova,3781.69,Standard,60,Engaged,4,2014-04-01
121605,British Columbia,Female,Bachelor,56193.0,Single,Star,9710.29,Standard,54,Engaged,4,2014-01-01
121710,Quebec,Female,Bachelor,85447.0,Married,Nova,5639.94,Standard,44,Engaged,4,2014-02-01
121737,Ontario,Female,Bachelor,84551.0,Single,Nova,8960.28,Standard,26,Engaged,2,2016-11-01
121751,Ontario,Male,Bachelor,83189.0,Married,Star,4743.62,Standard,9,Disengaged,0,2018-07-01
121856,Saskatchewan,Male,Master,113785.0,Married,Nova,22658.54,Standard,18,Disengaged,1,2017-04-01
121919,British Columbia,Male,Bachelor,74655.0,Married,Nova,7764.27,Standard,24,Engaged,1,2017-10-01
121930,British Columbia,Male,Bachelor,58612.0,Married,Nova,10629.22,Standard,3,Disengaged,0,2018-10-01
121935,Yukon,Female,Doctor,299560.0,Married,Star,4878.83,Standard,25,Engaged,3,2015-10-01
122009,Quebec,Male,Bachelor,47536.0,Married,Nova,4035.68,Standard,17,Disengaged,6,2012-11-01
122020,Ontario,Male,Bachelor,56759.0,Divorced,Nova,7822.3,Standard,50,Engaged,3,2015-09-01
122049,British Columbia,Female,Master,101393.0,Married,Nova,3794.96,Standard,39,Engaged,6,2012-07-01
122094,British Columbia,Male,Bachelor,67059.0,Married,Star,2726.39,Standard,26,Engaged,4,2014-10-01
122166,Ontario,Female,Bachelor,73218.0,Married,Star,5737.23,Standard,36,Engaged,2,2016-08-01
122173,Ontario,Female,Bachelor,82761.0,Married,Nova,16973.74,Standard,0,Disengaged,6,2012-10-01
122283,Ontario,Male,Bachelor,74727.0,Married,Aurora,10899.3,Standard,28,Engaged,3,2015-05-01
122357,Quebec,Female,Bachelor,89345.0,Married,Star,22399.13,Standard,28,Engaged,5,2013-05-01
122456,Alberta,Male,Bachelor,102601.0,Married,Star,6915.73,Standard,38,Engaged,1,2017-02-01
122519,Nova Scotia,Male,Bachelor,49927.0,Married,Star,30081.37,2018 Promotion,41,Engaged,0,2018-03-01
122545,Ontario,Female,College,67178.0,Single,Nova,9490.41,Standard,27,Engaged,1,2017-06-01
122561,Ontario,Male,Bachelor,97537.0,Divorced,Nova,8972.14,Standard,13,Disengaged,0,2018-06-01
122577,Nova Scotia,Male,Bachelor,62063.0,Married,Nova,3791.55,Standard,33,Engaged,4,2014-11-01
122685,Ontario,Female,Bachelor,78434.0,Married,Nova,3314.55,Standard,33,Engaged,2,2016-10-01
122797,Ontario,Male,Bachelor,59374.0,Divorced,Aurora,5946.67,2018 Promotion,58,Engaged,0,2018-04-01
122858,Quebec,Female,Bachelor,62259.0,Married,Nova,3746.75,Standard,9,Disengaged,0,2018-05-01
122890,Alberta,Female,Bachelor,64760.0,Married,Nova,7785.0,Standard,41,Engaged,3,2015-02-01
122946,Ontario,Male,Bachelor,101984.0,Married,Nova,5505.69,Standard,28,Engaged,1,2017-01-01
122958,Nova Scotia,Male,Bachelor,49512.0,Married,Star,4430.57,Standard,59,Engaged,2,2016-06-01
123060,Ontario,Male,Doctor,58178.0,Divorced,Nova,5010.45,Standard,51,Engaged,0,2018-12-01
123083,Ontario,Male,Bachelor,81518.0,Divorced,Star,5548.03,Standard,48,Engaged,2,2016-08-01
123094,British Columbia,Female,Bachelor,92223.0,Married,Star,4103.85,Standard,24,Engaged,0,2018-01-01
123115,British Columbia,Female,Bachelor,78830.0,Married,Star,8646.5,Standard,29,Engaged,6,2012-08-01
123164,British Columbia,Female,College,67178.0,Married,Nova,5619.69,Standard,38,Engaged,3,2015-09-01
123344,Ontario,Male,Bachelor,85880.0,Married,Aurora,9102.9,Standard,32,Engaged,2,2016-10-01
123393,British Columbia,Female,Bachelor,100776.0,Married,Aurora,5963.82,Standard,32,Engaged,5,2013-09-01
123420,British Columbia,Female,Bachelor,70946.0,Married,Aurora,9540.92,Standard,43,Engaged,3,2015-04-01
123525,Manitoba,Female,Bachelor,65997.0,Divorced,Aurora,41787.9,Standard,45,Engaged,3,2015-01-01
123667,Nova Scotia,Male,Bachelor,74522.0,Divorced,Star,2393.81,Standard,24,Engaged,5,2013-07-01
123668,Ontario,Male,Doctor,229165.0,Married,Star,10387.25,Standard,56,Engaged,4,2014-09-01
123697,Ontario,Male,College,66801.5,Married,Nova,2767.59,Standard,39,Engaged,4,2014-06-01
123702,Ontario,Male,Bachelor,64588.0,Single,Star,2449.79,Standard,34,Engaged,5,2013-01-01
123727,New Brunswick,Female,Bachelor,51591.0,Married,Nova,22721.24,Standard,21,Engaged,0,2018-05-01
123773,Quebec,Male,Bachelor,85235.0,Married,Nova,7094.16,Standard,39,Engaged,6,2012-11-01
123780,Nova Scotia,Male,College,66801.5,Single,Star,2509.51,Standard,0,Disengaged,0,2018-12-01
123784,British Columbia,Female,Bachelor,77615.0,Married,Star,8658.86,Standard,0,Disengaged,6,2012-08-01
123830,Quebec,Female,Bachelor,80038.0,Divorced,Star,5674.14,Standard,3,Disengaged,6,2012-10-01
123908,Quebec,Male,College,66801.5,Single,Nova,3383.45,Standard,22,Engaged,6,2012-11-01
123928,Quebec,Male,Bachelor,52589.0,Divorced,Star,4624.56,Standard,0,Disengaged,0,2018-12-01
123944,Nova Scotia,Male,High School or Below,73479.0,Married,Aurora,7451.48,Standard,23,Engaged,1,2017-10-01
124038,Ontario,Female,Bachelor,63970.0,Married,Nova,12302.76,Standard,40,Engaged,3,2015-01-01
124056,Newfoundland,Female,Bachelor,64417.0,Single,Nova,12036.62,Standard,31,Engaged,2,2016-11-01
124088,British Columbia,Male,Bachelor,75231.0,Single,Nova,13770.98,Standard,38,Engaged,1,2017-03-01
124119,Ontario,Male,College,66801.5,Married,Star,11413.44,Standard,24,Engaged,6,2012-11-01
124195,British Columbia,Male,Bachelor,74870.0,Married,Nova,3910.7,Standard,21,Engaged,0,2018-06-01
124207,Ontario,Female,Bachelor,92999.0,Married,Star,7294.4,Standard,6,Disengaged,0,2018-10-01
124351,Quebec,Female,College,67178.0,Single,Star,4774.38,2018 Promotion,0,Disengaged,0,2018-03-01
124355,Ontario,Female,Bachelor,70254.0,Married,Nova,4115.58,Standard,35,Engaged,5,2013-02-01
124377,British Columbia,Male,College,66801.5,Single,Nova,8175.32,Standard,1,Disengaged,0,2018-05-01
124678,Nova Scotia,Male,Doctor,152955.0,Married,Star,3954.34,Standard,51,Engaged,5,2013-06-01
124761,Nova Scotia,Female,Bachelor,64046.0,Married,Aurora,10546.66,Standard,43,Engaged,4,2014-01-01
125059,Ontario,Female,Bachelor,58314.0,Single,Nova,5528.21,Standard,5,Disengaged,0,2018-09-01
125068,British Columbia,Female,Bachelor,19464.0,Married,Star,4064.18,2018 Promotion,67,Engaged,0,2018-03-01
125300,British Columbia,Male,Bachelor,88198.0,Married,Star,5583.58,Standard,38,Engaged,2,2016-03-01
125393,Manitoba,Male,Bachelor,47021.0,Single,Star,15120.21,Standard,41,Engaged,4,2014-07-01
125493,British Columbia,Male,Bachelor,54529.0,Married,Star,16727.77,Standard,7,Disengaged,0,2018-10-01
125606,Quebec,Female,Bachelor,51166.0,Married,Star,8826.61,Standard,0,Disengaged,0,2018-10-01
125919,Quebec,Male,Bachelor,73602.0,Married,Nova,6689.02,Standard,31,Engaged,2,2016-11-01
125969,British Columbia,Male,Bachelor,51476.0,Married,Star,2694.6,Standard,47,Engaged,2,2016-08-01
125996,British Columbia,Female,College,67178.0,Single,Star,4512.2,Standard,31,Engaged,5,2013-11-01
126097,Ontario,Male,College,66801.5,Single,Star,4551.06,Standard,48,Engaged,3,2015-04-01
126216,Ontario,Female,Bachelor,77542.0,Married,Star,4969.53,Standard,41,Engaged,6,2012-11-01
126219,Alberta,Male,College,66801.5,Divorced,Nova,6846.15,Standard,37,Engaged,4,2014-01-01
126239,Quebec,Female,Bachelor,99537.0,Married,Star,7109.34,Standard,27,Engaged,6,2012-09-01
126262,Ontario,Female,Bachelor,62472.0,Married,Aurora,5720.77,Standard,46,Engaged,5,2013-07-01
126424,Quebec,Male,High School or Below,80289.0,Divorced,Nova,16355.31,Standard,29,Engaged,3,2015-03-01
126466,Quebec,Male,Bachelor,91817.0,Married,Nova,14024.36,Standard,38,Engaged,6,2012-12-01
126490,Ontario,Male,College,66801.5,Single,Star,2486.43,Standard,36,Engaged,4,2014-11-01
126581,Quebec,Female,Bachelor,64046.0,Married,Aurora,10546.66,Standard,57,Engaged,3,2015-06-01
126665,British Columbia,Female,College,67178.0,Single,Nova,4825.26,Standard,35,Engaged,2,2016-05-01
127039,British Columbia,Male,College,66801.5,Single,Nova,11274.91,Standard,49,Engaged,5,2013-08-01
127052,Ontario,Female,Bachelor,80656.0,Married,Star,5619.85,Standard,0,Disengaged,0,2018-12-01
127127,Quebec,Female,High School or Below,74090.0,Married,Star,7644.68,Standard,45,Engaged,3,2015-04-01
127128,Alberta,Female,College,67178.0,Single,Aurora,5077.32,Standard,27,Engaged,1,2017-06-01
127137,British Columbia,Male,Bachelor,76396.0,Married,Star,2609.53,Standard,46,Engaged,5,2013-03-01
127185,Quebec,Male,College,66801.5,Divorced,Aurora,6846.15,Standard,37,Engaged,2,2016-07-01
127241,Ontario,Female,Bachelor,70418.0,Married,Nova,5206.12,Standard,11,Disengaged,0,2018-05-01
127279,Quebec,Female,College,67178.0,Married,Aurora,11131.57,Standard,37,Engaged,5,2013-12-01
127289,British Columbia,Male,College,66801.5,Single,Nova,2776.63,Standard,30,Engaged,5,2013-12-01
127311,Alberta,Male,Bachelor,48636.0,Married,Aurora,7937.06,Standard,31,Engaged,4,2014-02-01
127350,Ontario,Male,High School or Below,51775.0,Divorced,Nova,10614.64,Standard,42,Engaged,4,2014-04-01
127400,British Columbia,Female,College,67178.0,Single,Star,3914.72,Standard,29,Engaged,4,2014-06-01
127410,Alberta,Female,Bachelor,87747.0,Married,Star,2701.49,Standard,42,Engaged,2,2016-07-01
127496,Alberta,Male,Bachelor,50688.0,Married,Star,7482.64,Standard,4,Disengaged,0,2018-11-01
127590,Quebec,Male,Bachelor,80927.0,Married,Star,4582.9,Standard,35,Engaged,1,2017-04-01
127645,British Columbia,Male,College,66801.5,Single,Star,2195.3,Standard,42,Engaged,2,2016-04-01
127663,British Columbia,Female,College,67178.0,Single,Star,2034.99,Standard,42,Engaged,6,2012-10-01
127725,Ontario,Male,College,66801.5,Single,Star,2242.57,Standard,30,Engaged,3,2015-04-01
127785,British Columbia,Male,Bachelor,68641.0,Married,Star,2552.0,Standard,44,Engaged,4,2014-05-01
127827,Ontario,Female,Bachelor,64546.0,Married,Nova,7284.45,Standard,25,Engaged,5,2013-12-01
127882,Ontario,Female,College,67178.0,Single,Aurora,7716.44,Standard,28,Engaged,2,2016-11-01
127946,British Columbia,Female,Bachelor,62259.0,Married,Nova,3746.75,Standard,39,Engaged,2,2016-12-01
127966,British Columbia,Female,College,67178.0,Divorced,Star,2217.66,Standard,31,Engaged,2,2016-02-01
128007,Quebec,Male,Bachelor,95606.0,Married,Nova,5160.25,Standard,48,Engaged,2,2016-09-01
128032,Quebec,Male,Bachelor,97363.0,Single,Star,2530.71,Standard,11,Disengaged,1,2017-11-01
128039,Saskatchewan,Male,Bachelor,94052.0,Married,Star,4474.48,Standard,43,Engaged,4,2014-09-01
128041,Ontario,Female,Bachelor,78617.0,Married,Star,8000.55,Standard,36,Engaged,2,2016-12-01
128156,Ontario,Male,College,66801.5,Married,Star,36470.3,Standard,61,Engaged,4,2014-12-01
128210,Ontario,Male,College,66801.5,Single,Star,2175.62,Standard,37,Engaged,6,2012-11-01
128280,Ontario,Female,Bachelor,63103.0,Married,Star,3979.28,Standard,29,Engaged,2,2016-11-01
128325,Manitoba,Female,Doctor,166533.0,Married,Nova,3336.22,Standard,33,Engaged,1,2017-10-01
128459,Nova Scotia,Female,Bachelor,84015.0,Married,Nova,25807.06,Standard,46,Engaged,3,2015-09-01
128467,British Columbia,Male,Bachelor,88458.0,Married,Nova,8209.05,Standard,44,Engaged,4,2014-10-01
128475,British Columbia,Female,Bachelor,99724.0,Divorced,Aurora,5561.29,Standard,26,Engaged,5,2013-12-01
128534,British Columbia,Male,College,66801.5,Single,Aurora,8501.65,Standard,33,Engaged,5,2013-06-01
128572,British Columbia,Male,Bachelor,77083.0,Married,Nova,4296.6,Standard,7,Disengaged,0,2018-07-01
128587,Ontario,Female,Bachelor,80194.0,Married,Nova,19834.2,Standard,21,Engaged,1,2017-07-01
128611,Nova Scotia,Male,Bachelor,86483.0,Married,Star,9521.68,Standard,46,Engaged,4,2014-03-01
128615,British Columbia,Male,Bachelor,46754.0,Married,Nova,9079.82,Standard,0,Disengaged,6,2012-08-01
128633,Ontario,Female,Bachelor,56594.0,Single,Nova,3702.63,Standard,26,Engaged,5,2013-06-01
128749,Ontario,Female,Bachelor,50434.0,Married,Nova,5977.41,Standard,6,Disengaged,0,2018-09-01
128753,Ontario,Female,Doctor,198691.0,Divorced,Star,2395.57,Standard,0,Disengaged,0,2018-11-01
128789,Alberta,Female,Master,127574.0,Married,Star,2227.07,Standard,39,Engaged,3,2015-01-01
128950,British Columbia,Female,Bachelor,68157.0,Single,Nova,6031.52,Standard,38,Engaged,4,2014-01-01
128975,Ontario,Male,Bachelor,75663.0,Married,Aurora,15261.41,Standard,40,Engaged,1,2017-05-01
